observation_date,group_id,location_direction_id,direction,observed_hours,bicycles_per_observed_hour,counter_site,longitude,latitude,bike_share_stations_1km,bike_share_trip_ends_1km,cyclist_ksi_collisions_1km,cycling_network_km_1km,neighbourhood_id,neighbourhood_population,neighbourhood_low_income_pct,neighbourhood_improvement_area,day_of_week
2024-06-06,f24abfdc5d61,38,Northbound,24.0,1.125,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,3
2024-06-07,f24abfdc5d61,38,Northbound,24.0,1.291667,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,4
2024-06-08,f24abfdc5d61,38,Northbound,24.0,0.5,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,5
2024-06-09,f24abfdc5d61,38,Northbound,24.0,0.416667,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,6
2024-06-11,f24abfdc5d61,38,Northbound,24.0,1.416667,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,1
2024-06-12,f24abfdc5d61,38,Northbound,24.0,1.0,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,2
2024-06-14,f24abfdc5d61,38,Northbound,24.0,1.291667,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,4
2024-06-15,f24abfdc5d61,38,Northbound,24.0,0.75,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,5
2024-06-16,f24abfdc5d61,38,Northbound,24.0,0.5,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,6
2024-06-17,f24abfdc5d61,38,Northbound,24.0,1.0,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,0
2024-06-18,f24abfdc5d61,38,Northbound,24.0,1.208333,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,1
2024-06-19,f24abfdc5d61,38,Northbound,24.0,1.333333,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,2
2024-06-20,f24abfdc5d61,38,Northbound,24.0,1.166667,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,3
2024-06-21,f24abfdc5d61,38,Northbound,24.0,1.041667,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,4
2024-06-22,f24abfdc5d61,38,Northbound,24.0,0.916667,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,5
2024-06-23,f24abfdc5d61,38,Northbound,24.0,0.416667,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,6
2024-06-24,f24abfdc5d61,38,Northbound,24.0,1.541667,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,0
2024-06-25,f24abfdc5d61,38,Northbound,24.0,1.041667,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,1
2024-06-26,f24abfdc5d61,38,Northbound,24.0,1.458333,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,2
2024-06-27,f24abfdc5d61,38,Northbound,24.0,1.208333,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,3
2024-06-28,f24abfdc5d61,38,Northbound,24.0,1.083333,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,4
2024-06-29,f24abfdc5d61,38,Northbound,24.0,0.208333,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,5
2024-06-30,f24abfdc5d61,38,Northbound,24.0,0.416667,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,6
2024-06-01,f24abfdc5d61,39,Southbound,24.0,0.625,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,5
2024-06-02,f24abfdc5d61,39,Southbound,24.0,0.375,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,6
2024-06-03,f24abfdc5d61,39,Southbound,24.0,0.875,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,0
2024-06-04,f24abfdc5d61,39,Southbound,24.0,1.333333,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,1
2024-06-05,f24abfdc5d61,39,Southbound,24.0,1.25,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,2
2024-06-06,f24abfdc5d61,39,Southbound,24.0,1.041667,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,3
2024-06-07,f24abfdc5d61,39,Southbound,24.0,1.125,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,4
2024-06-08,f24abfdc5d61,39,Southbound,24.0,0.708333,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,5
2024-06-09,f24abfdc5d61,39,Southbound,24.0,0.291667,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,6
2024-06-11,f24abfdc5d61,39,Southbound,24.0,0.875,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,1
2024-06-12,f24abfdc5d61,39,Southbound,24.0,1.083333,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,2
2024-06-14,f24abfdc5d61,39,Southbound,24.0,1.291667,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,4
2024-06-15,f24abfdc5d61,39,Southbound,24.0,0.416667,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,5
2024-06-16,f24abfdc5d61,39,Southbound,24.0,0.458333,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,6
2024-06-17,f24abfdc5d61,39,Southbound,24.0,1.0,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,0
2024-06-18,f24abfdc5d61,39,Southbound,24.0,1.291667,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,1
2024-06-19,f24abfdc5d61,39,Southbound,24.0,1.416667,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,2
2024-06-20,f24abfdc5d61,39,Southbound,24.0,1.083333,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,3
2024-06-21,f24abfdc5d61,39,Southbound,24.0,0.916667,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,4
2024-06-22,f24abfdc5d61,39,Southbound,24.0,0.791667,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,5
2024-06-23,f24abfdc5d61,39,Southbound,24.0,0.291667,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,6
2024-06-24,f24abfdc5d61,39,Southbound,24.0,1.25,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,0
2024-06-25,f24abfdc5d61,39,Southbound,24.0,0.708333,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,1
2024-06-26,f24abfdc5d61,39,Southbound,24.0,1.041667,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,2
2024-06-27,f24abfdc5d61,39,Southbound,24.0,1.125,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,3
2024-06-28,f24abfdc5d61,39,Southbound,24.0,1.25,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,4
2024-06-29,f24abfdc5d61,39,Southbound,24.0,0.25,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,5
2024-06-30,f24abfdc5d61,39,Southbound,24.0,0.291667,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,6
2024-06-01,371f035ac73e,4,Westbound,24.0,43.708333,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,5
2024-06-02,371f035ac73e,4,Westbound,24.0,19.875,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,6
2024-06-03,371f035ac73e,4,Westbound,24.0,35.833333,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,0
2024-06-04,371f035ac73e,4,Westbound,24.0,43.5,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,1
2024-06-05,371f035ac73e,4,Westbound,24.0,36.416667,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,2
2024-06-06,371f035ac73e,4,Westbound,24.0,39.791667,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,3
2024-06-07,371f035ac73e,4,Westbound,24.0,28.958333,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,4
2024-06-08,371f035ac73e,4,Westbound,24.0,36.208333,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,5
2024-06-09,371f035ac73e,4,Westbound,24.0,26.625,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,6
2024-06-10,371f035ac73e,4,Westbound,24.0,30.916667,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,0
2024-06-11,371f035ac73e,4,Westbound,24.0,35.0,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,1
2024-06-12,371f035ac73e,4,Westbound,24.0,42.791667,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,2
2024-06-13,371f035ac73e,4,Westbound,24.0,40.0,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,3
2024-06-14,371f035ac73e,4,Westbound,24.0,42.0,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,4
2024-06-15,371f035ac73e,4,Westbound,24.0,42.875,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,5
2024-06-16,371f035ac73e,4,Westbound,24.0,39.541667,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,6
2024-06-17,371f035ac73e,4,Westbound,24.0,36.666667,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,0
2024-06-18,371f035ac73e,4,Westbound,24.0,32.291667,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,1
2024-06-19,371f035ac73e,4,Westbound,24.0,41.125,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,2
2024-06-20,371f035ac73e,4,Westbound,24.0,29.416667,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,3
2024-06-21,371f035ac73e,4,Westbound,24.0,33.291667,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,4
2024-06-22,371f035ac73e,4,Westbound,24.0,30.5,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,5
2024-06-23,371f035ac73e,4,Westbound,24.0,29.583333,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,6
2024-06-24,371f035ac73e,4,Westbound,24.0,41.416667,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,0
2024-06-25,371f035ac73e,4,Westbound,24.0,38.666667,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,1
2024-06-26,371f035ac73e,4,Westbound,24.0,32.083333,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,2
2024-06-27,371f035ac73e,4,Westbound,24.0,41.166667,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,3
2024-06-28,371f035ac73e,4,Westbound,24.0,37.875,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,4
2024-06-29,371f035ac73e,4,Westbound,24.0,16.666667,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,5
2024-06-30,371f035ac73e,4,Westbound,24.0,29.0,"Bloor St W, west of Oakmount Rd",-79.4625696,43.6541459,15,15463,1,6.3015,87,22665,8.5,0,6
2024-06-01,efb7d99db164,8,Eastbound,24.0,115.708333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,5
2024-06-02,efb7d99db164,8,Eastbound,24.0,71.958333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,6
2024-06-03,efb7d99db164,8,Eastbound,24.0,113.375,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,0
2024-06-04,efb7d99db164,8,Eastbound,24.0,132.666667,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,1
2024-06-05,efb7d99db164,8,Eastbound,24.0,118.833333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,2
2024-06-06,efb7d99db164,8,Eastbound,24.0,131.958333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,3
2024-06-07,efb7d99db164,8,Eastbound,24.0,102.708333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,4
2024-06-08,efb7d99db164,8,Eastbound,24.0,102.166667,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,5
2024-06-09,efb7d99db164,8,Eastbound,24.0,83.458333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,6
2024-06-10,efb7d99db164,8,Eastbound,24.0,106.875,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,0
2024-06-11,efb7d99db164,8,Eastbound,24.0,122.0,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,1
2024-06-12,efb7d99db164,8,Eastbound,24.0,138.0,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,2
2024-06-13,efb7d99db164,8,Eastbound,24.0,125.333333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,3
2024-06-14,efb7d99db164,8,Eastbound,24.0,133.041667,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,4
2024-06-15,efb7d99db164,8,Eastbound,24.0,126.5,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,5
2024-06-16,efb7d99db164,8,Eastbound,24.0,107.458333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,6
2024-06-17,efb7d99db164,8,Eastbound,24.0,114.916667,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,0
2024-06-18,efb7d99db164,8,Eastbound,24.0,101.208333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,1
2024-06-19,efb7d99db164,8,Eastbound,24.0,125.166667,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,2
2024-06-20,efb7d99db164,8,Eastbound,24.0,106.333333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,3
2024-06-21,efb7d99db164,8,Eastbound,24.0,112.458333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,4
2024-06-22,efb7d99db164,8,Eastbound,24.0,98.25,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,5
2024-06-23,efb7d99db164,8,Eastbound,24.0,91.416667,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,6
2024-06-24,efb7d99db164,8,Eastbound,24.0,127.0,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,0
2024-06-25,efb7d99db164,8,Eastbound,24.0,125.583333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,1
2024-06-26,efb7d99db164,8,Eastbound,24.0,114.916667,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,2
2024-06-27,efb7d99db164,8,Eastbound,24.0,136.083333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,3
2024-06-28,efb7d99db164,8,Eastbound,24.0,127.458333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,4
2024-06-29,efb7d99db164,8,Eastbound,24.0,69.958333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,5
2024-06-30,efb7d99db164,8,Eastbound,24.0,95.333333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,6
2024-06-01,efb7d99db164,9,Westbound,24.0,98.583333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,5
2024-06-02,efb7d99db164,9,Westbound,24.0,62.958333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,6
2024-06-03,efb7d99db164,9,Westbound,24.0,93.791667,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,0
2024-06-04,efb7d99db164,9,Westbound,24.0,108.041667,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,1
2024-06-05,efb7d99db164,9,Westbound,24.0,103.916667,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,2
2024-06-06,efb7d99db164,9,Westbound,24.0,112.375,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,3
2024-06-07,efb7d99db164,9,Westbound,24.0,86.583333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,4
2024-06-08,efb7d99db164,9,Westbound,24.0,88.333333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,5
2024-06-09,efb7d99db164,9,Westbound,24.0,67.416667,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,6
2024-06-10,efb7d99db164,9,Westbound,24.0,88.166667,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,0
2024-06-11,efb7d99db164,9,Westbound,24.0,105.541667,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,1
2024-06-12,efb7d99db164,9,Westbound,24.0,113.541667,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,2
2024-06-13,efb7d99db164,9,Westbound,24.0,107.208333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,3
2024-06-14,efb7d99db164,9,Westbound,24.0,107.916667,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,4
2024-06-15,efb7d99db164,9,Westbound,24.0,106.75,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,5
2024-06-16,efb7d99db164,9,Westbound,24.0,83.708333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,6
2024-06-17,efb7d99db164,9,Westbound,24.0,95.25,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,0
2024-06-18,efb7d99db164,9,Westbound,24.0,92.25,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,1
2024-06-19,efb7d99db164,9,Westbound,24.0,111.333333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,2
2024-06-20,efb7d99db164,9,Westbound,24.0,91.333333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,3
2024-06-21,efb7d99db164,9,Westbound,24.0,101.333333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,4
2024-06-22,efb7d99db164,9,Westbound,24.0,84.666667,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,5
2024-06-23,efb7d99db164,9,Westbound,24.0,77.916667,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,6
2024-06-24,efb7d99db164,9,Westbound,24.0,109.541667,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,0
2024-06-25,efb7d99db164,9,Westbound,24.0,112.25,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,1
2024-06-26,efb7d99db164,9,Westbound,24.0,101.416667,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,2
2024-06-27,efb7d99db164,9,Westbound,24.0,115.125,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,3
2024-06-28,efb7d99db164,9,Westbound,24.0,109.125,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,4
2024-06-29,efb7d99db164,9,Westbound,24.0,64.166667,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,5
2024-06-30,efb7d99db164,9,Westbound,24.0,81.833333,"Bloor St W, east of Palmerston Blvd",-79.413093,43.6647258,28,71982,2,12.9102,80,13120,10.9,0,6
